matrix,threads,seed,arm,repetitions,setup_ms,setup_ratio,find_partition_ms,find_partition_ratio,eliminate_ms,eliminate_ratio,sptrsv_setup_ms,sptrsv_setup_ratio,pcg_ms,pcg_ratio,total_ms,total_ratio
com-Orkut,72,42,t128,4,11512.432,0.9855385857863651,1401.3315,0.979729774607091,3888.1055,0.9695124292709005,1277.806,1.01559307161813,419.259,0.9996781069829326,11934.098,0.986076554739276
com-Orkut,72,42,t256,4,11527.918000000001,0.9868642874747215,1418.3985,0.9916620319375079,3834.3305,0.9561034487573721,1296.1295,1.0301564870722715,425.46799999999996,1.0144828013753175,11956.425,0.987921363725901
com-Orkut,72,42,t512,4,11424.7445,0.9780319690488121,1403.203,0.981038218949616,3817.6875,0.9519534596790521,1261.4405,1.0025858636275848,421.476,1.0049643056409963,11845.4595,0.9787526374480608
com-Orkut,72,42,t1024,4,11428.780999999999,0.9783775195373209,1400.217,0.9789505807947778,3845.9165000000003,0.9589924575575532,1263.9135,1.0045513902146503,422.8815,1.0083155696075767,11851.9985,0.9792929342171538
com-Orkut,72,43,base,4,11625.663,1.0,1387.7205,1.0,4005.728,1.0,1266.4005000000002,1.0,434.71849999999995,1.0,12063.149000000001,1.0
com-Orkut,72,43,t128,4,11484.676,0.9878727776643792,1396.1765,1.0060934460505557,3884.401,0.969711622955927,1291.314,1.019672686484252,435.328,1.0014020567332653,11920.004,0.9881336954388941
com-Orkut,72,43,t256,4,11477.4805,0.9872538452215585,1395.5545000000002,1.0056452289924378,3863.3995,0.9644687557417777,1273.9545,1.0059649376322892,435.45500000000004,1.0016941998097622,11915.27,0.9877412605945595
com-Orkut,72,43,t512,4,11407.045,0.9811952230165282,1406.449,1.0134958732684285,3783.0175,0.9444019913483891,1261.7395,0.9963194897664678,432.7525,0.9954775331622648,11839.0735,0.981424792150043
com-Orkut,72,43,t1024,4,11415.890500000001,0.9819560828487804,1407.4135,1.0141908979509924,3805.6715000000004,0.9500573928134911,1267.6565,1.0009917873532108,438.5615,1.0088402034880044,11854.9405,0.9827401203450276
com-Orkut,72,44,base,4,11757.2415,1.0,1391.0605,1.0,4056.951,1.0,1430.8015,1.0,434.1305,1.0,12196.753499999999,1.0
com-Orkut,72,44,t128,4,11665.408,0.9921891967601414,1407.927,1.0121249219570247,3925.8825,0.9676928560389317,1400.79,0.9790246935022083,434.1655,1.0000806209192858,12105.035,0.9924800890663241
com-Orkut,72,44,t256,4,11499.260999999999,0.9780577357367372,1394.0855000000001,1.0021745998826077,3784.7555,0.9329063870872486,1392.942,0.9735396559201259,437.50350000000003,1.0077695531643136,11936.764500000001,0.9786837538366256
com-Orkut,72,44,t512,4,11489.034,0.9771878888428038,1387.806,0.997660418076712,3774.5335,0.9303867608950662,1432.0635,1.000882023117812,435.5255,1.0032133194972481,11924.7025,0.9776948021455054
com-Orkut,72,44,t1024,4,11539.276000000002,0.9814611701222605,1389.086,0.9985805793493525,3808.8755,0.9388517386579232,1380.6675,0.9649608977905041,439.9975,1.0135143695271354,11976.104500000001,0.9819092023135503
